"time","temperature","humidity","relay1","relay2","relay3"
"2026-05-07 08:59:33.490223+07","31","76.4",0,0,0
"2026-05-07 09:00:33.448255+07","31","76.7",0,0,0
"2026-05-07 09:01:33.518238+07","30.9","76.1",0,0,0
"2026-05-07 09:02:33.58073+07","30.8","76.5",0,0,0
"2026-05-07 09:03:33.641588+07","30.7","77.2",0,0,0
"2026-05-07 09:04:33.704139+07","30.7","77.6",0,0,0
"2026-05-07 09:05:33.780139+07","30.8","77.8",0,0,0
"2026-05-07 09:06:33.828747+07","30.9","77.3",0,0,0
"2026-05-07 09:07:33.884181+07","30.9","75.9",0,0,0
"2026-05-07 09:08:33.975928+07","30.9","76.3",0,0,0
"2026-05-07 09:09:34.05027+07","30.9","76.5",0,0,0
"2026-05-07 09:10:34.086758+07","30.8","77",0,0,0
"2026-05-07 09:11:34.164232+07","30.8","77",0,0,0
"2026-05-07 09:12:34.242674+07","30.8","77.2",0,0,0
"2026-05-07 09:13:34.289377+07","30.8","77.1",0,0,0
"2026-05-07 09:14:34.337853+07","30.8","77.5",0,0,0
"2026-05-07 09:15:34.416798+07","30.8","78.2",0,0,0
"2026-05-07 09:16:34.589158+07","30.9","76.4",0,0,0
"2026-05-07 09:17:34.545094+07","30.9","76.1",0,0,0
"2026-05-07 09:18:34.600042+07","31","76.3",0,0,0
"2026-05-07 09:19:34.647212+07","31","75.8",0,0,0
"2026-05-07 09:20:34.704702+07","31.1","76.2",0,0,0
"2026-05-07 09:21:34.777565+07","31.1","75.7",0,0,0
"2026-05-07 09:22:34.847848+07","31.1","75.4",0,0,0
"2026-05-07 09:23:35.024098+07","31.2","74.6",0,0,0
"2026-05-07 09:24:34.965907+07","31.3","74.7",0,0,0
"2026-05-07 09:25:35.041547+07","31.5","75",0,0,0
"2026-05-07 09:26:35.111321+07","31.8","73.4",0,0,0
"2026-05-07 09:27:07.343264+07","32","73.7",1,0,0
"2026-05-07 09:27:37.380644+07","32.1","73.3",1,0,0
"2026-05-07 09:28:07.401502+07","32.3","73.8",1,0,0
"2026-05-07 09:28:37.562133+07","32.4","72.3",1,0,0
"2026-05-07 09:29:07.482297+07","32.6","73",1,0,0
"2026-05-07 09:29:37.501535+07","32.8","71.6",1,0,0
"2026-05-07 09:30:07.553507+07","33","70.9",1,0,0
"2026-05-07 09:30:37.581178+07","33.1","70.7",1,0,0
"2026-05-07 09:31:07.604263+07","33.1","70",1,0,0
"2026-05-07 09:31:37.653417+07","33.1","69.3",1,0,0
"2026-05-07 09:32:07.700914+07","33.1","69.9",1,0,0
"2026-05-07 09:32:37.725326+07","33.1","69.3",1,0,0
"2026-05-07 09:33:07.74183+07","33.2","69.1",1,0,0
"2026-05-07 09:33:37.769626+07","33.4","69.5",1,0,0
"2026-05-07 09:34:07.923424+07","33.5","69.6",1,0,0
"2026-05-07 09:34:37.8458+07","33.6","69.5",1,0,0
"2026-05-07 09:35:07.879053+07","33.8","68",1,0,0
"2026-05-07 09:35:37.907726+07","33.8","67.2",1,0,0
"2026-05-07 09:36:07.935135+07","33.7","68.2",1,0,0
"2026-05-07 09:36:37.974298+07","33.6","68.5",1,0,0
"2026-05-07 09:37:08.004233+07","33.5","69",1,0,0
"2026-05-07 09:37:38.016517+07","33.3","69",1,0,0
"2026-05-07 09:38:08.058743+07","33.2","69.3",1,0,0
"2026-05-07 09:38:38.094501+07","33","69.3",1,0,0
"2026-05-07 09:39:08.115218+07","32.9","69.6",1,0,0
"2026-05-07 09:39:38.163492+07","32.8","69.7",1,0,0
"2026-05-07 09:40:08.192043+07","32.7","70",1,0,0
"2026-05-07 09:40:38.239668+07","32.7","70.5",1,0,0
"2026-05-07 09:41:08.262985+07","32.8","71.3",1,0,0
"2026-05-07 09:41:38.30391+07","33","70.7",1,0,0
"2026-05-07 09:42:08.330093+07","33.1","69.4",1,0,0
"2026-05-07 09:42:38.368314+07","33.3","70.3",1,0,0
"2026-05-07 09:43:08.499739+07","33.4","68.3",1,0,0
"2026-05-07 09:43:38.433993+07","33.4","69.3",1,0,0
"2026-05-07 09:44:08.453218+07","33.4","67.3",1,0,0
"2026-05-07 09:44:38.490845+07","33.5","68.7",1,0,0
"2026-05-07 09:45:08.52653+07","33.7","66.9",1,0,0
"2026-05-07 09:45:38.570072+07","33.8","67",1,0,0
"2026-05-07 09:46:08.579646+07","33.9","66.3",1,0,0
"2026-05-07 09:46:38.617337+07","34","66.4",1,0,0
"2026-05-07 09:47:08.647897+07","34.1","66.8",1,0,0
"2026-05-07 09:47:38.687212+07","34.1","66.9",1,0,0
"2026-05-07 09:48:08.719367+07","34.1","67",1,0,0
"2026-05-07 09:48:38.747172+07","34.1","67.2",1,0,0
"2026-05-07 09:49:08.769767+07","34.2","66.8",1,0,0
"2026-05-07 09:49:38.823399+07","34.1","67",1,0,0
"2026-05-07 09:50:08.834395+07","34.2","66.9",1,0,0
"2026-05-07 09:50:38.865502+07","34.2","66.3",1,0,0
"2026-05-07 09:51:08.916446+07","34.3","66.7",1,0,0
"2026-05-07 09:51:38.946533+07","34.3","66.5",1,0,0
"2026-05-07 09:52:08.960043+07","34.3","66.8",1,0,0
"2026-05-07 09:52:38.993959+07","34.3","67",1,0,0
"2026-05-07 09:53:09.019345+07","34.4","66.7",1,0,0
"2026-05-07 09:53:39.066967+07","34.5","67.2",1,0,0
"2026-05-07 09:54:09.109225+07","34.6","65.6",1,0,0
"2026-05-07 09:54:39.157644+07","34.7","65.1",1,0,0
"2026-05-07 09:55:09.163917+07","34.7","64.7",1,0,0
"2026-05-07 09:55:39.196016+07","34.8","64.5",1,0,0
"2026-05-07 09:56:09.242068+07","35","67.8",1,0,0
"2026-05-07 09:56:39.264994+07","35.1","64.8",1,0,0
"2026-05-07 09:57:09.289647+07","35.2","65.1",1,0,0
"2026-05-07 09:57:39.448769+07","35.3","63.7",1,0,0
"2026-05-07 09:58:09.348021+07","35.3","64.3",1,0,0
"2026-05-07 09:58:39.394258+07","35.3","64.4",1,0,0
"2026-05-07 09:59:09.407534+07","35.4","63.9",1,0,0
"2026-05-07 09:59:39.473902+07","35.4","64",1,0,0
"2026-05-07 10:00:09.494978+07","35.4","63.7",1,0,0
"2026-05-07 10:00:39.54092+07","35.3","63.7",1,0,0
"2026-05-07 10:01:09.560432+07","35.1","64.7",1,0,0
"2026-05-07 10:01:39.604752+07","34.9","66.7",1,0,0
"2026-05-07 10:02:09.606849+07","34.8","64.9",1,0,0
"2026-05-07 10:02:39.670206+07","34.6","63.5",1,0,0
"2026-05-07 10:03:09.703874+07","34.5","65.8",1,0,0
"2026-05-07 10:03:39.729009+07","34.4","65.2",1,0,0
"2026-05-07 10:04:09.843086+07","34.2","66.3",1,0,0
"2026-05-07 10:04:39.788048+07","34.1","66.4",1,0,0
"2026-05-07 10:05:09.803222+07","34.1","66.7",1,0,0
"2026-05-07 10:05:39.837783+07","34","66.3",1,0,0
"2026-05-07 10:06:09.876987+07","34","67",1,0,0
"2026-05-07 10:06:40.01186+07","34.1","65.7",1,0,0
"2026-05-07 10:07:09.928384+07","34.1","68.4",1,0,0
"2026-05-07 10:07:39.997675+07","34.2","66.8",1,0,0
"2026-05-07 10:08:09.99365+07","34.3","65.8",1,0,0
"2026-05-07 10:08:40.048088+07","34.4","66.9",1,0,0
"2026-05-07 10:09:10.06723+07","34.5","67.6",1,0,0
"2026-05-07 10:09:40.096325+07","34.6","67.4",1,0,0
"2026-05-07 10:10:10.128039+07","34.7","65.3",1,0,0
"2026-05-07 10:10:40.275381+07","34.8","65",1,0,0
"2026-05-07 10:11:10.227299+07","34.9","67",1,0,0
"2026-05-07 10:11:40.241423+07","35.1","65.8",1,0,0
"2026-05-07 10:12:10.2497+07","35.2","64.3",1,0,0
"2026-05-07 10:12:40.294029+07","35.3","63.6",1,0,0
"2026-05-07 10:13:10.351499+07","35.3","64.6",1,0,0
"2026-05-07 10:13:40.356859+07","35.2","63.3",1,0,0
"2026-05-07 10:14:10.387779+07","35.3","64.6",1,0,0
"2026-05-07 10:14:40.424636+07","35.4","64.1",1,0,0
"2026-05-07 10:15:10.454503+07","35.5","64.7",1,0,0
"2026-05-07 10:15:40.488413+07","35.6","64",1,0,0
"2026-05-07 10:16:10.532148+07","35.5","63.4",1,0,0
"2026-05-07 10:16:40.564733+07","35.6","63.9",1,0,0
"2026-05-07 10:17:10.595977+07","35.7","64.4",1,0,0
"2026-05-07 10:17:40.760884+07","35.8","64.4",1,0,0
"2026-05-07 10:18:01.945268+07","35.9","63.3",1,0,1
"2026-05-07 10:18:02.851511+07","35.9","63.2",1,0,1
"2026-05-07 10:18:04.108154+07","35.9","63.2",1,0,1
"2026-05-07 10:18:05.082992+07","35.9","63",1,0,1
"2026-05-07 10:18:06.213422+07","35.9","62.9",1,0,1
"2026-05-07 10:18:07.321546+07","35.9","62.8",1,0,1
"2026-05-07 10:18:08.435577+07","35.9","62.7",1,0,1
"2026-05-07 10:18:09.564252+07","35.9","62.5",1,0,1
"2026-05-07 10:18:10.790672+07","35.9","62.4",1,0,1
"2026-05-07 10:18:11.751271+07","35.9","62.4",1,0,1
"2026-05-07 10:18:12.876936+07","35.9","62.7",1,0,1
"2026-05-07 10:18:14.009335+07","35.9","63",1,0,1
"2026-05-07 10:18:15.120582+07","35.9","63.6",1,0,1
"2026-05-07 10:18:16.234782+07","35.9","64.5",1,0,1
"2026-05-07 10:18:17.347048+07","35.9","65.6",1,0,1
"2026-05-07 10:18:18.459809+07","35.9","66.9",1,0,1
"2026-05-07 10:18:19.683519+07","35.9","68.1",1,0,1
"2026-05-07 10:18:20.661071+07","35.9","69.4",1,0,1
"2026-05-07 10:18:21.798461+07","35.9","70.7",1,0,1
"2026-05-07 10:18:22.898405+07","35.9","71.6",1,0,1
"2026-05-07 10:18:24.01586+07","35.9","72.3",1,0,1
"2026-05-07 10:18:25.250594+07","35.9","72.7",1,0,1
"2026-05-07 10:18:26.22142+07","35.9","72.9",1,0,1
"2026-05-07 10:18:27.356766+07","35.9","73.2",1,0,1
"2026-05-07 10:18:28.479402+07","35.9","73.4",1,0,1
"2026-05-07 10:18:29.602815+07","35.9","73.6",1,0,1
"2026-05-07 10:18:30.706032+07","35.9","73.9",1,0,1
"2026-05-07 10:18:31.926548+07","35.9","74.1",1,0,1
"2026-05-07 10:18:32.901815+07","35.8","74.3",1,0,1
"2026-05-07 10:18:34.03538+07","35.8","74.4",1,0,1
"2026-05-07 10:18:35.162754+07","35.8","74.4",1,0,1
"2026-05-07 10:18:36.379581+07","35.8","74.5",1,0,1
"2026-05-07 10:18:37.358842+07","35.8","74.7",1,0,1
"2026-05-07 10:19:07.429787+07","35","68.4",1,0,0
"2026-05-07 10:19:37.476817+07","34.4","69.5",1,0,0
"2026-05-07 10:20:07.494608+07","34.1","71",1,0,0
"2026-05-07 10:20:37.529543+07","33.8","68.1",1,0,0
"2026-05-07 10:21:07.570925+07","33.8","70.2",1,0,0
"2026-05-07 10:21:37.59671+07","33.8","69.4",1,0,0
"2026-05-07 10:22:07.618447+07","33.9","69",1,0,0
"2026-05-07 10:22:37.657112+07","34","66.1",1,0,0
"2026-05-07 10:23:07.69292+07","34.2","67.3",1,0,0
"2026-05-07 10:23:37.696166+07","34.4","67.7",1,0,0
"2026-05-07 10:24:07.756776+07","34.5","66.7",1,0,0
"2026-05-07 10:24:37.764872+07","34.7","64.5",1,0,0
"2026-05-07 10:25:07.798024+07","34.9","64.7",1,0,0
"2026-05-07 10:25:37.955435+07","35.1","63.5",1,0,0
"2026-05-07 10:26:07.864499+07","35.2","61.7",1,0,0
"2026-05-07 10:26:37.904592+07","35.3","61.6",1,0,0
"2026-05-07 10:27:07.937317+07","35.4","62.1",1,0,0
"2026-05-07 10:27:38.075472+07","35.5","61.8",1,0,0
"2026-05-07 10:28:08.123078+07","35.5","61.3",1,0,0
"2026-05-07 10:28:38.696344+07","35.5","60",1,0,0
"2026-05-07 10:29:08.059813+07","35.3","60.9",1,0,0
"2026-05-07 10:29:38.078844+07","35","61.2",1,0,0
"2026-05-07 10:30:08.126029+07","34.8","62.5",1,0,0
"2026-05-07 10:30:38.149146+07","34.7","63",1,0,0
"2026-05-07 10:31:08.174209+07","34.7","63.7",1,0,0
"2026-05-07 10:31:38.223529+07","34.7","62.7",1,0,0
"2026-05-07 10:32:08.263043+07","34.6","62.6",1,0,0
"2026-05-07 10:32:38.271131+07","34.6","63.3",1,0,0
"2026-05-07 10:33:08.315187+07","34.5","64.1",1,0,0
"2026-05-07 10:33:38.342961+07","34.5","64.8",1,0,0
"2026-05-07 10:34:08.385361+07","34.5","62.8",1,0,0
"2026-05-07 10:34:38.459572+07","34.5","63.1",1,0,0
"2026-05-07 10:35:08.445917+07","34.4","63.6",1,0,0
"2026-05-07 10:35:38.477063+07","34.4","64.8",1,0,0
"2026-05-07 10:36:08.510833+07","34.5","65.3",1,0,0
"2026-05-07 10:36:38.543031+07","34.6","64.6",1,0,0
"2026-05-07 10:37:08.58513+07","34.7","63.9",1,0,0
"2026-05-07 10:37:38.622831+07","34.7","65",1,0,0
"2026-05-07 10:38:08.633158+07","34.7","63.3",1,0,0
"2026-05-07 10:38:38.766665+07","34.7","62.7",1,0,0
"2026-05-07 10:39:08.697428+07","34.6","64.1",1,0,0
"2026-05-07 10:39:38.718241+07","34.6","64.3",1,0,0
"2026-05-07 10:40:08.765068+07","34.5","63.1",1,0,0
"2026-05-07 10:40:38.896773+07","34.4","64.3",1,0,0
"2026-05-07 10:41:08.826172+07","34.4","65.6",1,0,0
"2026-05-07 10:41:38.854753+07","34.4","65.4",1,0,0
"2026-05-07 10:42:08.892439+07","34.5","64.4",1,0,0
"2026-05-07 10:42:38.912994+07","34.5","63.2",1,0,0
"2026-05-07 10:43:08.951821+07","34.4","63.8",1,0,0
"2026-05-07 10:43:39.070973+07","34.4","63.4",1,0,0
"2026-05-07 10:44:08.940967+07","34.3","63.9",1,0,0
"2026-05-07 10:44:39.003767+07","34.1","63.9",1,0,0
"2026-05-07 10:45:08.994296+07","34.1","63.7",1,0,0
"2026-05-07 10:45:38.997561+07","34","64.8",1,0,0
"2026-05-07 10:46:08.965826+07","34","63.5",1,0,0
"2026-05-07 10:46:38.989464+07","34","63.8",1,0,0
"2026-05-07 10:47:08.976681+07","34.1","65.1",1,0,0
"2026-05-07 10:47:38.952103+07","34.2","66.8",1,0,0
"2026-05-07 10:48:08.95237+07","34.4","66.5",1,0,0
"2026-05-07 10:48:39.002512+07","34.6","65.7",1,0,0
"2026-05-07 10:49:08.964033+07","34.8","62.2",1,0,0
"2026-05-07 10:49:38.984062+07","35.1","63.8",1,0,0
"2026-05-07 10:50:09.023567+07","35.2","63.9",1,0,0
"2026-05-07 10:50:39.047313+07","35.3","62",1,0,0
"2026-05-07 10:51:09.07489+07","35.4","61.7",1,0,0
"2026-05-07 10:51:39.106488+07","35.4","60.8",1,0,0
"2026-05-07 10:52:09.133967+07","35.4","61.9",1,0,0
"2026-05-07 10:52:39.185097+07","35.3","61.7",1,0,0
"2026-05-07 10:53:09.227126+07","35.3","60.7",1,0,0
"2026-05-07 10:53:39.225009+07","35.2","60.9",1,0,0
"2026-05-07 10:54:09.273089+07","35","61",1,0,0
"2026-05-07 10:54:39.312943+07","35","62.4",1,0,0
"2026-05-07 10:55:09.341596+07","35","63.3",1,0,0
"2026-05-07 10:55:39.444572+07","35.1","61.6",1,0,0
"2026-05-07 10:56:09.398172+07","35.2","61.8",1,0,0
"2026-05-07 10:56:39.457999+07","35.3","61.2",1,0,0
"2026-05-07 10:57:09.588+07","35.3","62.3",1,0,0
"2026-05-07 10:57:39.496914+07","35.4","62.9",1,0,0
"2026-05-07 10:58:09.532124+07","35.4","60.7",1,0,0
"2026-05-07 10:58:39.687014+07","35.4","59.4",1,0,0
"2026-05-07 10:59:09.638366+07","35.3","61.1",1,0,0
"2026-05-07 10:59:39.626583+07","35.2","62.8",1,0,0
"2026-05-07 11:00:09.703003+07","35.1","63.9",1,0,0
"2026-05-07 11:00:39.692764+07","34.9","62.9",1,0,0
"2026-05-07 11:01:09.720529+07","34.8","62.5",1,0,0
"2026-05-07 11:01:39.751756+07","34.6","62.8",1,0,0
"2026-05-07 11:02:09.795868+07","34.4","61.9",1,0,0
"2026-05-07 11:02:39.936124+07","34.2","63.1",1,0,0
"2026-05-07 11:03:09.856829+07","34.1","62.6",1,0,0
"2026-05-07 11:03:39.881827+07","34","63.8",1,0,0
"2026-05-07 11:04:09.929147+07","34","63.7",1,0,0
"2026-05-07 11:04:39.967172+07","34","64.4",1,0,0
"2026-05-07 11:05:10.06904+07","33.9","62.4",1,0,0
"2026-05-07 11:05:40.131128+07","34","62.1",1,0,0
"2026-05-07 11:06:10.044633+07","34","62.6",1,0,0
"2026-05-07 11:06:40.134055+07","34","63.6",1,0,0
"2026-05-07 11:07:10.103756+07","34","65.4",1,0,0
"2026-05-07 11:07:40.150569+07","34.1","65.3",1,0,0
"2026-05-07 11:08:10.17417+07","34.1","65.5",1,0,0
"2026-05-07 11:08:40.221385+07","34","62.9",1,0,0
"2026-05-07 11:09:10.377856+07","34","62.7",1,0,0
"2026-05-07 11:09:40.294805+07","33.9","64.2",1,0,0
"2026-05-07 11:10:10.307061+07","33.9","63.1",1,0,0
"2026-05-07 11:10:40.339723+07","34","63.5",1,0,0
"2026-05-07 11:11:10.367107+07","34.2","63.6",1,0,0
"2026-05-07 11:11:40.408769+07","34.4","63.1",1,0,0
"2026-05-07 11:12:10.434122+07","34.6","65.2",1,0,0
"2026-05-07 11:12:40.53318+07","34.8","61.1",1,0,0
"2026-05-07 11:13:10.609779+07","35","61.9",1,0,0
"2026-05-07 11:13:40.624973+07","35.2","62.2",1,0,0
"2026-05-07 11:14:10.549101+07","35.5","62",1,0,0
"2026-05-07 11:14:40.651576+07","35.6","59.6",1,0,0
"2026-05-07 11:15:10.623479+07","35.8","60.6",1,0,0
"2026-05-07 11:15:40.690375+07","35.9","62.9",1,0,0
"2026-05-07 11:15:44.046888+07","35.9","62.4",1,0,1
"2026-05-07 11:15:45.112497+07","35.9","62.3",1,0,1
"2026-05-07 11:15:46.215538+07","35.9","62.2",1,0,1
"2026-05-07 11:15:47.344302+07","35.9","62.2",1,0,1
"2026-05-07 11:15:48.460294+07","35.9","62.2",1,0,1
"2026-05-07 11:15:49.576304+07","35.9","62",1,0,1
"2026-05-07 11:15:50.680532+07","35.9","61.8",1,0,1
"2026-05-07 11:15:51.893754+07","35.9","61.5",1,0,1
"2026-05-07 11:15:52.8742+07","35.9","61.3",1,0,1
"2026-05-07 11:15:54.00991+07","35.9","61",1,0,1
"2026-05-07 11:15:55.238264+07","35.9","60.7",1,0,1
"2026-05-07 11:15:56.215519+07","35.9","60.5",1,0,1
"2026-05-07 11:15:57.357203+07","35.9","60.5",1,0,1
"2026-05-07 11:15:58.467725+07","35.9","60.8",1,0,1
"2026-05-07 11:15:59.601678+07","35.9","61.1",1,0,1
"2026-05-07 11:16:00.691187+07","35.9","61.8",1,0,1
"2026-05-07 11:16:01.801959+07","35.9","62.3",1,0,1
"2026-05-07 11:16:03.027369+07","35.9","62.8",1,0,1
"2026-05-07 11:16:04.00462+07","35.9","63.3",1,0,1
"2026-05-07 11:16:05.216535+07","35.9","64.1",1,0,1
"2026-05-07 11:16:06.258388+07","35.9","65",1,0,1
"2026-05-07 11:16:07.441453+07","35.9","65.7",1,0,1
"2026-05-07 11:16:08.488604+07","35.9","66.1",1,0,1
"2026-05-07 11:16:09.6047+07","35.9","66.5",1,0,1
"2026-05-07 11:16:10.703514+07","35.9","66.8",1,0,1
"2026-05-07 11:16:11.840935+07","35.9","67.1",1,0,1
"2026-05-07 11:16:12.940206+07","35.9","67.3",1,0,1
"2026-05-07 11:16:14.047174+07","35.9","67.8",1,0,1
"2026-05-07 11:16:15.263344+07","35.9","68.5",1,0,1
"2026-05-07 11:16:16.255369+07","35.9","69.3",1,0,1
"2026-05-07 11:16:17.395368+07","35.9","70.1",1,0,1
"2026-05-07 11:16:18.613252+07","35.9","70.7",1,0,1
"2026-05-07 11:16:19.584522+07","35.9","71.2",1,0,1
"2026-05-07 11:16:20.861746+07","35.9","71.5",1,0,1
"2026-05-07 11:16:21.814087+07","35.9","71.7",1,0,1
"2026-05-07 11:16:22.95583+07","35.9","71.8",1,0,1
"2026-05-07 11:16:24.068483+07","35.9","72",1,0,1
"2026-05-07 11:16:25.17354+07","35.9","72",1,0,1
"2026-05-07 11:16:26.281955+07","35.9","72.1",1,0,1
"2026-05-07 11:16:27.407553+07","35.9","72.3",1,0,1
"2026-05-07 11:16:28.517275+07","35.9","72.3",1,0,1
"2026-05-07 11:16:29.657239+07","35.9","72.1",1,0,1
"2026-05-07 11:16:30.773134+07","35.9","72",1,0,1
"2026-05-07 11:16:31.861799+07","35.8","71.8",1,0,1
"2026-05-07 11:16:32.981479+07","35.9","71.7",1,0,1
"2026-05-07 11:16:34.088306+07","35.8","71.9",1,0,1
"2026-05-07 11:16:35.197173+07","35.8","72.3",1,0,1
"2026-05-07 11:16:36.36072+07","35.8","72.7",1,0,1
"2026-05-07 11:16:37.519596+07","35.8","72.9",1,0,1
"2026-05-07 11:16:38.512692+07","35.8","73.1",1,0,1
"2026-05-07 11:16:39.756956+07","35.8","73.2",1,0,1
"2026-05-07 11:16:40.75254+07","35.8","73.2",1,0,1
"2026-05-07 11:16:41.860452+07","35.8","73.3",1,0,1
"2026-05-07 11:16:43.02361+07","35.8","73.5",1,0,1
"2026-05-07 11:17:13.021876+07","35","73.8",1,0,0
"2026-05-07 11:17:43.095128+07","34.3","70",1,0,0
"2026-05-07 11:18:13.190259+07","33.9","66.9",1,0,0
"2026-05-07 11:18:43.132+07","33.9","68.3",1,0,0
"2026-05-07 11:19:13.155744+07","34","66",1,0,0
"2026-05-07 11:19:43.205165+07","34.1","64.1",1,0,0
"2026-05-07 11:20:13.218969+07","34.1","65.1",1,0,0
"2026-05-07 11:20:43.288054+07","34.1","65.1",1,0,0
"2026-05-07 11:21:13.382123+07","34.2","64.2",1,0,0
"2026-05-07 11:21:43.324353+07","34.1","64.9",1,0,0
"2026-05-07 11:22:13.358897+07","34.1","63.4",1,0,0
"2026-05-07 11:22:43.384907+07","34.1","62.9",1,0,0
"2026-05-07 11:23:13.515947+07","34.2","63.9",1,0,0
"2026-05-07 11:23:43.737593+07","34.2","64.3",1,0,0
"2026-05-07 11:24:13.479681+07","34.2","63.6",1,0,0
"2026-05-07 11:24:43.50445+07","34.2","64.2",1,0,0
"2026-05-07 11:25:13.543918+07","34.1","64.5",1,0,0
"2026-05-07 11:25:43.587922+07","34.1","63.9",1,0,0
"2026-05-07 11:26:13.627203+07","34","64.9",1,0,0
"2026-05-07 11:26:43.655357+07","33.9","63",1,0,0
"2026-05-07 11:27:13.682616+07","33.9","63.5",1,0,0
"2026-05-07 11:27:43.722698+07","33.8","63.9",1,0,0
"2026-05-07 11:28:13.858041+07","33.8","64.6",1,0,0
"2026-05-07 11:28:43.804933+07","33.9","65.4",1,0,0
"2026-05-07 11:29:13.818857+07","33.9","64.7",1,0,0
"2026-05-07 11:29:43.84403+07","33.9","64.4",1,0,0
"2026-05-07 11:30:13.873069+07","33.9","63.4",1,0,0
"2026-05-07 11:30:43.924689+07","33.9","63.6",1,0,0
"2026-05-07 11:31:13.965828+07","34","64.6",1,0,0
"2026-05-07 11:31:47.312329+07","34","65.1",1,0,0
"2026-05-07 11:32:14.123141+07","34","66.8",1,0,0
"2026-05-07 11:32:44.077894+07","34.1","65.4",1,0,0
"2026-05-07 11:33:14.08784+07","34.1","64.9",1,0,0
"2026-05-07 11:33:44.104854+07","34.1","63.1",1,0,0
"2026-05-07 11:34:14.137265+07","34.3","63.9",1,0,0
"2026-05-07 11:34:44.193792+07","34.4","63.2",1,0,0
"2026-05-07 11:35:14.199013+07","34.4","63.5",1,0,0
"2026-05-07 11:35:44.273851+07","34.5","62.7",1,0,0
"2026-05-07 11:36:14.298786+07","34.6","63.4",1,0,0
"2026-05-07 11:36:44.32165+07","34.7","62.9",1,0,0
"2026-05-07 11:37:14.345079+07","34.7","63",1,0,0
"2026-05-07 11:37:44.389266+07","34.7","62",1,0,0
"2026-05-07 11:38:14.474225+07","34.6","63.2",1,0,0
"2026-05-07 11:38:44.559487+07","34.6","62.9",1,0,0
"2026-05-07 11:39:14.588734+07","34.5","64",1,0,0
"2026-05-07 11:39:44.545209+07","34.5","62.2",1,0,0
"2026-05-07 11:40:14.540462+07","34.5","65.5",1,0,0
"2026-05-07 11:40:44.586237+07","34.4","62",1,0,0
"2026-05-07 11:41:14.759219+07","34.4","64.6",1,0,0
"2026-05-07 11:41:44.757457+07","34.4","62.7",1,0,0
"2026-05-07 11:42:14.686136+07","34.4","62.4",1,0,0
"2026-05-07 11:42:44.746088+07","34.3","63",1,0,0
"2026-05-07 11:43:14.857284+07","34.3","62.8",1,0,0
"2026-05-07 11:43:44.777874+07","34.3","62.6",1,0,0
"2026-05-07 11:44:14.808887+07","34.3","63.6",1,0,0
"2026-05-07 11:44:44.86488+07","34.2","63.5",1,0,0
"2026-05-07 11:45:14.940709+07","34.2","63.9",1,0,0
"2026-05-07 11:45:44.905571+07","34.2","62.5",1,0,0
"2026-05-07 11:46:14.933671+07","34.2","63.3",1,0,0
"2026-05-07 11:46:44.986524+07","34.2","63.2",1,0,0
"2026-05-07 11:47:15.021403+07","34.2","62.2",1,0,0
"2026-05-07 11:47:45.035773+07","34.2","63.3",1,0,0
"2026-05-07 11:48:15.112318+07","34.2","62.9",1,0,0
"2026-05-07 11:48:45.25885+07","34.2","63.2",1,0,0
"2026-05-07 11:49:15.149937+07","34.2","64.6",1,0,0
"2026-05-07 11:49:45.185299+07","34.4","62.5",1,0,0
"2026-05-07 11:50:15.336822+07","34.5","63.1",1,0,0
"2026-05-07 11:50:45.252067+07","34.7","63.5",1,0,0
"2026-05-07 11:51:15.286408+07","34.9","61.8",1,0,0
"2026-05-07 11:51:45.411072+07","35.1","62.5",1,0,0
"2026-05-07 11:52:15.330949+07","35.3","61.9",1,0,0
"2026-05-07 11:52:45.389262+07","35.5","63.2",1,0,0
"2026-05-07 11:53:15.413821+07","35.5","60",1,0,0
"2026-05-07 11:53:45.438675+07","35.6","60",1,0,0
"2026-05-07 11:54:15.453158+07","35.7","59.7",1,0,0
"2026-05-07 11:54:45.502925+07","35.7","62.7",1,0,0
"2026-05-07 11:55:15.522303+07","35.8","63.7",1,0,0
"2026-05-07 11:55:25.612663+07","35.9","63.8",1,0,1
"2026-05-07 11:55:26.649982+07","35.8","63.6",1,0,1
"2026-05-07 11:55:27.771053+07","35.9","63.5",1,0,1
"2026-05-07 11:55:28.889826+07","35.9","63.1",1,0,1
"2026-05-07 11:55:29.999304+07","35.9","62.7",1,0,1
"2026-05-07 11:55:31.1729+07","35.9","62.4",1,0,1
"2026-05-07 11:55:32.292668+07","35.9","62",1,0,1
"2026-05-07 11:55:33.375928+07","35.9","61.6",1,0,1
"2026-05-07 11:55:34.560537+07","35.9","61.4",1,0,1
"2026-05-07 11:55:35.542189+07","35.9","61.7",1,0,1
"2026-05-07 11:55:36.672584+07","35.9","62.2",1,0,1
"2026-05-07 11:55:37.788575+07","35.9","62.6",1,0,1
"2026-05-07 11:55:38.898973+07","35.9","63.2",1,0,1
"2026-05-07 11:55:40.017864+07","35.9","64",1,0,1
"2026-05-07 11:55:41.138887+07","35.9","64.6",1,0,1
"2026-05-07 11:55:42.229636+07","35.9","64.6",1,0,1
"2026-05-07 11:55:43.472603+07","35.9","64.3",1,0,1
"2026-05-07 11:55:44.467747+07","35.9","64.3",1,0,1
"2026-05-07 11:55:45.584144+07","35.9","64.9",1,0,1
"2026-05-07 11:55:46.685831+07","35.9","65.7",1,0,1
